162 - NumBooks: 14, SignUp: 2, BxD: 1, DifferentBooks: 14, Deadline: 29999, ScoreHeuristic: 9.1E18
21385 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10721, ScoreHeuristic: 5.85E18
21436 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10719, ScoreHeuristic: 5.85E18
21521 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10717, ScoreHeuristic: 5.85E18
21616 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10715, ScoreHeuristic: 5.85E18
21711 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10713, ScoreHeuristic: 5.85E18
21817 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10711, ScoreHeuristic: 5.85E18
21830 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10709, ScoreHeuristic: 5.85E18
21903 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10707, ScoreHeuristic: 5.85E18
22071 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10705, ScoreHeuristic: 5.85E18
22093 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10703, ScoreHeuristic: 5.85E18
22103 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10701, ScoreHeuristic: 5.85E18
22206 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10699, ScoreHeuristic: 5.85E18
22254 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10697, ScoreHeuristic: 5.85E18
22281 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10695, ScoreHeuristic: 5.85E18
22301 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10693, ScoreHeuristic: 5.85E18
22379 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10691, ScoreHeuristic: 5.85E18
22401 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10689, ScoreHeuristic: 5.85E18
22404 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10687, ScoreHeuristic: 5.85E18
22409 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10685, ScoreHeuristic: 5.85E18
22455 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10683, ScoreHeuristic: 5.85E18
22482 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10681, ScoreHeuristic: 5.85E18
22603 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10679, ScoreHeuristic: 5.85E18
22722 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10677, ScoreHeuristic: 5.85E18
22739 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10675, ScoreHeuristic: 5.85E18
22927 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10673, ScoreHeuristic: 5.85E18
22970 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10671, ScoreHeuristic: 5.85E18
22983 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10669, ScoreHeuristic: 5.85E18
23012 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10667, ScoreHeuristic: 5.85E18
23026 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10665, ScoreHeuristic: 5.85E18
23081 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10663, ScoreHeuristic: 5.85E18
23082 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10661, ScoreHeuristic: 5.85E18
23090 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10659, ScoreHeuristic: 5.85E18
23120 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10657, ScoreHeuristic: 5.85E18
23134 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10655, ScoreHeuristic: 5.85E18
23161 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10653, ScoreHeuristic: 5.85E18
23314 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10651, ScoreHeuristic: 5.85E18
23333 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10649, ScoreHeuristic: 5.85E18
23418 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10647, ScoreHeuristic: 5.85E18
23445 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10645, ScoreHeuristic: 5.85E18
23459 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10643, ScoreHeuristic: 5.85E18
23461 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10641, ScoreHeuristic: 5.85E18
23466 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10639, ScoreHeuristic: 5.85E18
23470 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10637, ScoreHeuristic: 5.85E18
23514 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10635, ScoreHeuristic: 5.85E18
23568 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10633, ScoreHeuristic: 5.85E18
23570 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10631, ScoreHeuristic: 5.85E18
23678 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10629, ScoreHeuristic: 5.85E18
23699 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10627, ScoreHeuristic: 5.85E18
23749 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10625, ScoreHeuristic: 5.85E18
23754 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10623, ScoreHeuristic: 5.85E18
23845 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10621, ScoreHeuristic: 5.85E18
23863 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10619, ScoreHeuristic: 5.85E18
23867 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10617, ScoreHeuristic: 5.85E18
23877 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10615, ScoreHeuristic: 5.85E18
23889 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10613, ScoreHeuristic: 5.85E18
23963 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10611, ScoreHeuristic: 5.85E18
24048 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10609, ScoreHeuristic: 5.85E18
24065 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10607, ScoreHeuristic: 5.85E18
24081 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10605, ScoreHeuristic: 5.85E18
24114 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10603, ScoreHeuristic: 5.85E18
24135 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10601, ScoreHeuristic: 5.85E18
24165 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10599, ScoreHeuristic: 5.85E18
24245 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10597, ScoreHeuristic: 5.85E18
24303 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10595, ScoreHeuristic: 5.85E18
24331 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10593, ScoreHeuristic: 5.85E18
24363 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10591, ScoreHeuristic: 5.85E18
24412 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10589, ScoreHeuristic: 5.85E18
24467 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10587, ScoreHeuristic: 5.85E18
24496 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10585, ScoreHeuristic: 5.85E18
24531 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10583, ScoreHeuristic: 5.85E18
24570 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10581, ScoreHeuristic: 5.85E18
24671 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10579, ScoreHeuristic: 5.85E18
24675 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10577, ScoreHeuristic: 5.85E18
24718 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10575, ScoreHeuristic: 5.85E18
24728 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10573, ScoreHeuristic: 5.85E18
24784 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10571, ScoreHeuristic: 5.85E18
24831 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10569, ScoreHeuristic: 5.85E18
24863 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10567, ScoreHeuristic: 5.85E18
24931 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10565, ScoreHeuristic: 5.85E18
25036 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10563, ScoreHeuristic: 5.85E18
25076 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10561, ScoreHeuristic: 5.85E18
25086 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10559, ScoreHeuristic: 5.85E18
25116 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10557, ScoreHeuristic: 5.85E18
25207 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10555, ScoreHeuristic: 5.85E18
25275 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10553, ScoreHeuristic: 5.85E18
25445 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10551, ScoreHeuristic: 5.85E18
25475 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10549, ScoreHeuristic: 5.85E18
25501 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10547, ScoreHeuristic: 5.85E18
25540 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10545, ScoreHeuristic: 5.85E18
25547 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10543, ScoreHeuristic: 5.85E18
25548 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10541, ScoreHeuristic: 5.85E18
25553 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10539, ScoreHeuristic: 5.85E18
25571 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10537, ScoreHeuristic: 5.85E18
25579 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10535, ScoreHeuristic: 5.85E18
25582 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10533, ScoreHeuristic: 5.85E18
25626 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10531, ScoreHeuristic: 5.85E18
25629 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10529, ScoreHeuristic: 5.85E18
25678 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10527, ScoreHeuristic: 5.85E18
25747 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10525, ScoreHeuristic: 5.85E18
25772 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10523, ScoreHeuristic: 5.85E18
25797 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10521, ScoreHeuristic: 5.85E18
25802 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10519, ScoreHeuristic: 5.85E18
25832 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10517, ScoreHeuristic: 5.85E18
25851 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10515, ScoreHeuristic: 5.85E18
25896 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10513, ScoreHeuristic: 5.85E18
25900 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10511, ScoreHeuristic: 5.85E18
25980 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10509, ScoreHeuristic: 5.85E18
25988 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10507, ScoreHeuristic: 5.85E18
26130 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10505, ScoreHeuristic: 5.85E18
26135 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10503, ScoreHeuristic: 5.85E18
26148 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10501, ScoreHeuristic: 5.85E18
26157 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10499, ScoreHeuristic: 5.85E18
26172 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10497, ScoreHeuristic: 5.85E18
26215 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10495, ScoreHeuristic: 5.85E18
26246 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10493, ScoreHeuristic: 5.85E18
26269 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10491, ScoreHeuristic: 5.85E18
26271 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10489, ScoreHeuristic: 5.85E18
26289 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10487, ScoreHeuristic: 5.85E18
26322 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10485, ScoreHeuristic: 5.85E18
26335 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10483, ScoreHeuristic: 5.85E18
26350 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10481, ScoreHeuristic: 5.85E18
26370 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10479, ScoreHeuristic: 5.85E18
26427 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10477, ScoreHeuristic: 5.85E18
26429 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10475, ScoreHeuristic: 5.85E18
26443 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10473, ScoreHeuristic: 5.85E18
26482 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10471, ScoreHeuristic: 5.85E18
26507 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10469, ScoreHeuristic: 5.85E18
26545 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10467, ScoreHeuristic: 5.85E18
26724 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10465, ScoreHeuristic: 5.85E18
26738 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10463, ScoreHeuristic: 5.85E18
26761 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10461, ScoreHeuristic: 5.85E18
26791 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10459, ScoreHeuristic: 5.85E18
26805 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10457, ScoreHeuristic: 5.85E18
26817 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10455, ScoreHeuristic: 5.85E18
26839 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10453, ScoreHeuristic: 5.85E18
26840 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10451, ScoreHeuristic: 5.85E18
26872 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10449, ScoreHeuristic: 5.85E18
26922 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10447, ScoreHeuristic: 5.85E18
26948 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10445, ScoreHeuristic: 5.85E18
26953 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10443, ScoreHeuristic: 5.85E18
26980 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10441, ScoreHeuristic: 5.85E18
26993 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10439, ScoreHeuristic: 5.85E18
27008 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10437, ScoreHeuristic: 5.85E18
27023 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10435, ScoreHeuristic: 5.85E18
27036 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10433, ScoreHeuristic: 5.85E18
27105 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10431, ScoreHeuristic: 5.85E18
27126 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10429, ScoreHeuristic: 5.85E18
27243 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10427, ScoreHeuristic: 5.85E18
27247 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10425, ScoreHeuristic: 5.85E18
27310 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10423, ScoreHeuristic: 5.85E18
27316 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10421, ScoreHeuristic: 5.85E18
27325 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10419, ScoreHeuristic: 5.85E18
27329 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10417, ScoreHeuristic: 5.85E18
27398 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10415, ScoreHeuristic: 5.85E18
27489 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10413, ScoreHeuristic: 5.85E18
27669 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10411, ScoreHeuristic: 5.85E18
27690 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10409, ScoreHeuristic: 5.85E18
27710 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10407, ScoreHeuristic: 5.85E18
27807 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10405, ScoreHeuristic: 5.85E18
27828 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10403, ScoreHeuristic: 5.85E18
27869 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10401, ScoreHeuristic: 5.85E18
27881 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10399, ScoreHeuristic: 5.85E18
27908 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10397, ScoreHeuristic: 5.85E18
27996 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10395, ScoreHeuristic: 5.85E18
28019 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10393, ScoreHeuristic: 5.85E18
28032 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10391, ScoreHeuristic: 5.85E18
28084 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10389, ScoreHeuristic: 5.85E18
28103 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10387, ScoreHeuristic: 5.85E18
28233 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10385, ScoreHeuristic: 5.85E18
28238 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10383, ScoreHeuristic: 5.85E18
28368 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10381, ScoreHeuristic: 5.85E18
28399 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10379, ScoreHeuristic: 5.85E18
28438 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10377, ScoreHeuristic: 5.85E18
28489 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10375, ScoreHeuristic: 5.85E18
28560 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10373, ScoreHeuristic: 5.85E18
28563 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10371, ScoreHeuristic: 5.85E18
28623 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10369, ScoreHeuristic: 5.85E18
28632 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10367, ScoreHeuristic: 5.85E18
28634 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10365, ScoreHeuristic: 5.85E18
28699 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10363, ScoreHeuristic: 5.85E18
28708 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10361, ScoreHeuristic: 5.85E18
28726 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10359, ScoreHeuristic: 5.85E18
28761 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10357, ScoreHeuristic: 5.85E18
28782 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10355, ScoreHeuristic: 5.85E18
28795 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10353, ScoreHeuristic: 5.85E18
28838 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10351, ScoreHeuristic: 5.85E18
28855 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10349, ScoreHeuristic: 5.85E18
28906 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10347, ScoreHeuristic: 5.85E18
28930 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10345, ScoreHeuristic: 5.85E18
28944 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10343, ScoreHeuristic: 5.85E18
28946 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10341, ScoreHeuristic: 5.85E18
29002 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10339, ScoreHeuristic: 5.85E18
29076 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10337, ScoreHeuristic: 5.85E18
29184 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10335, ScoreHeuristic: 5.85E18
29190 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10333, ScoreHeuristic: 5.85E18
29221 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10331, ScoreHeuristic: 5.85E18
29234 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10329, ScoreHeuristic: 5.85E18
29242 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10327, ScoreHeuristic: 5.85E18
29259 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10325, ScoreHeuristic: 5.85E18
29279 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10323, ScoreHeuristic: 5.85E18
29300 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10321, ScoreHeuristic: 5.85E18
29341 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10319, ScoreHeuristic: 5.85E18
29377 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10317, ScoreHeuristic: 5.85E18
29488 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10315, ScoreHeuristic: 5.85E18
29500 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10313, ScoreHeuristic: 5.85E18
29573 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10311, ScoreHeuristic: 5.85E18
29590 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10309, ScoreHeuristic: 5.85E18
29594 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10307, ScoreHeuristic: 5.85E18
29611 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10305, ScoreHeuristic: 5.85E18
29614 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10303, ScoreHeuristic: 5.85E18
29761 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10301, ScoreHeuristic: 5.85E18
29804 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10299, ScoreHeuristic: 5.85E18
29851 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10297, ScoreHeuristic: 5.85E18
29879 - NumBooks: 9, SignUp: 2, BxD: 1, DifferentBooks: 3, Deadline: 10295, ScoreHeuristic: 5.85E18
