1949 - NumBooks: 20, SignUp: 10, BxD: 42726, DifferentBooks: 20, Deadline: 99990, ScoreHeuristic: 529984.0
7099 - NumBooks: 18, SignUp: 151, BxD: 91252, DifferentBooks: 16, Deadline: 10277, ScoreHeuristic: 1104.3517389588176
1615 - NumBooks: 14, SignUp: 143, BxD: 28734, DifferentBooks: 12, Deadline: 10134, ScoreHeuristic: 964.0373612401585
9305 - NumBooks: 12, SignUp: 125, BxD: 28645, DifferentBooks: 11, Deadline: 10009, ScoreHeuristic: 756.470016
2159 - NumBooks: 14, SignUp: 160, BxD: 15942, DifferentBooks: 13, Deadline: 9849, ScoreHeuristic: 995.7969140625
3145 - NumBooks: 18, SignUp: 173, BxD: 45750, DifferentBooks: 16, Deadline: 9676, ScoreHeuristic: 913.5768318353437
3220 - NumBooks: 18, SignUp: 181, BxD: 21815, DifferentBooks: 16, Deadline: 9495, ScoreHeuristic: 1262.8010134000795
1640 - NumBooks: 18, SignUp: 167, BxD: 34091, DifferentBooks: 15, Deadline: 9328, ScoreHeuristic: 1288.6810211911506
4160 - NumBooks: 11, SignUp: 140, BxD: 3757, DifferentBooks: 10, Deadline: 9188, ScoreHeuristic: 774.4293877551021
436 - NumBooks: 18, SignUp: 144, BxD: 1923, DifferentBooks: 15, Deadline: 9044, ScoreHeuristic: 1109.2600308641975
4100 - NumBooks: 12, SignUp: 126, BxD: 11158, DifferentBooks: 12, Deadline: 8918, ScoreHeuristic: 732.4326026706979
2429 - NumBooks: 20, SignUp: 168, BxD: 64050, DifferentBooks: 18, Deadline: 8750, ScoreHeuristic: 1026.6684027777778
3215 - NumBooks: 20, SignUp: 179, BxD: 93943, DifferentBooks: 15, Deadline: 8571, ScoreHeuristic: 1269.5884647795012
1481 - NumBooks: 18, SignUp: 137, BxD: 30320, DifferentBooks: 13, Deadline: 8434, ScoreHeuristic: 1384.7090415046086
3491 - NumBooks: 19, SignUp: 146, BxD: 6939, DifferentBooks: 16, Deadline: 8288, ScoreHeuristic: 1303.4078157252768
6246 - NumBooks: 11, SignUp: 114, BxD: 6833, DifferentBooks: 10, Deadline: 8174, ScoreHeuristic: 863.5349338257926
1742 - NumBooks: 14, SignUp: 120, BxD: 35375, DifferentBooks: 12, Deadline: 8054, ScoreHeuristic: 1091.201111111111
7050 - NumBooks: 20, SignUp: 209, BxD: 71802, DifferentBooks: 19, Deadline: 7845, ScoreHeuristic: 1094.0584922506353
5386 - NumBooks: 11, SignUp: 68, BxD: 60099, DifferentBooks: 9, Deadline: 7777, ScoreHeuristic: 1481.1178633217994
1521 - NumBooks: 10, SignUp: 104, BxD: 75893, DifferentBooks: 8, Deadline: 7673, ScoreHeuristic: 841.5577847633136
3997 - NumBooks: 15, SignUp: 142, BxD: 20553, DifferentBooks: 13, Deadline: 7531, ScoreHeuristic: 871.9127653243404
7987 - NumBooks: 12, SignUp: 122, BxD: 41107, DifferentBooks: 10, Deadline: 7409, ScoreHeuristic: 1114.5746439129266
5785 - NumBooks: 13, SignUp: 117, BxD: 72271, DifferentBooks: 10, Deadline: 7292, ScoreHeuristic: 978.0320695448901
3065 - NumBooks: 15, SignUp: 126, BxD: 2974, DifferentBooks: 13, Deadline: 7166, ScoreHeuristic: 1073.3424036281178
5583 - NumBooks: 18, SignUp: 186, BxD: 31870, DifferentBooks: 16, Deadline: 6980, ScoreHeuristic: 1019.5317666782287
1288 - NumBooks: 16, SignUp: 143, BxD: 14289, DifferentBooks: 15, Deadline: 6837, ScoreHeuristic: 872.5207100591716
1244 - NumBooks: 18, SignUp: 147, BxD: 80990, DifferentBooks: 14, Deadline: 6690, ScoreHeuristic: 1657.6530612244899
5340 - NumBooks: 13, SignUp: 139, BxD: 56920, DifferentBooks: 11, Deadline: 6551, ScoreHeuristic: 1240.661249417732
835 - NumBooks: 10, SignUp: 112, BxD: 56931, DifferentBooks: 9, Deadline: 6439, ScoreHeuristic: 955.4722576530612
4019 - NumBooks: 19, SignUp: 169, BxD: 97067, DifferentBooks: 16, Deadline: 6270, ScoreHeuristic: 1089.781205139876
2703 - NumBooks: 17, SignUp: 144, BxD: 18317, DifferentBooks: 14, Deadline: 6126, ScoreHeuristic: 1134.3798225308642
5891 - NumBooks: 11, SignUp: 117, BxD: 76926, DifferentBooks: 8, Deadline: 6009, ScoreHeuristic: 984.9940828402367
7164 - NumBooks: 20, SignUp: 202, BxD: 18007, DifferentBooks: 16, Deadline: 5807, ScoreHeuristic: 1152.972282129203
5282 - NumBooks: 15, SignUp: 138, BxD: 52168, DifferentBooks: 13, Deadline: 5669, ScoreHeuristic: 1033.7622873345936
4320 - NumBooks: 20, SignUp: 194, BxD: 96184, DifferentBooks: 18, Deadline: 5475, ScoreHeuristic: 940.3390636624508
8841 - NumBooks: 13, SignUp: 117, BxD: 51008, DifferentBooks: 11, Deadline: 5358, ScoreHeuristic: 1059.8641975308642
645 - NumBooks: 13, SignUp: 118, BxD: 98844, DifferentBooks: 8, Deadline: 5240, ScoreHeuristic: 1410.0661447859811
4899 - NumBooks: 16, SignUp: 104, BxD: 71445, DifferentBooks: 11, Deadline: 5136, ScoreHeuristic: 1700.769323224852
6211 - NumBooks: 13, SignUp: 89, BxD: 75326, DifferentBooks: 11, Deadline: 5047, ScoreHeuristic: 1154.4724150991037
4509 - NumBooks: 11, SignUp: 109, BxD: 95669, DifferentBooks: 9, Deadline: 4938, ScoreHeuristic: 793.7918525376651
1601 - NumBooks: 15, SignUp: 156, BxD: 22837, DifferentBooks: 12, Deadline: 4782, ScoreHeuristic: 1300.619493754109
6597 - NumBooks: 10, SignUp: 72, BxD: 84724, DifferentBooks: 7, Deadline: 4710, ScoreHeuristic: 1473.7067901234568
2109 - NumBooks: 19, SignUp: 126, BxD: 66395, DifferentBooks: 15, Deadline: 4584, ScoreHeuristic: 1392.000566893424
9671 - NumBooks: 11, SignUp: 138, BxD: 10824, DifferentBooks: 10, Deadline: 4446, ScoreHeuristic: 914.8433102289436
7499 - NumBooks: 13, SignUp: 107, BxD: 42372, DifferentBooks: 11, Deadline: 4339, ScoreHeuristic: 722.956502751332
4437 - NumBooks: 19, SignUp: 154, BxD: 46191, DifferentBooks: 14, Deadline: 4185, ScoreHeuristic: 1303.0224742789678
2632 - NumBooks: 17, SignUp: 168, BxD: 34367, DifferentBooks: 14, Deadline: 4017, ScoreHeuristic: 1148.3223143424036
4250 - NumBooks: 20, SignUp: 164, BxD: 10699, DifferentBooks: 16, Deadline: 3853, ScoreHeuristic: 1226.2808224271266
3101 - NumBooks: 13, SignUp: 120, BxD: 91889, DifferentBooks: 11, Deadline: 3733, ScoreHeuristic: 902.0011111111111
2173 - NumBooks: 17, SignUp: 153, BxD: 50848, DifferentBooks: 14, Deadline: 3580, ScoreHeuristic: 1146.242898030672
1939 - NumBooks: 11, SignUp: 75, BxD: 72881, DifferentBooks: 9, Deadline: 3505, ScoreHeuristic: 1089.0
1900 - NumBooks: 18, SignUp: 140, BxD: 80352, DifferentBooks: 13, Deadline: 3365, ScoreHeuristic: 1504.8857653061225
1693 - NumBooks: 11, SignUp: 102, BxD: 81687, DifferentBooks: 9, Deadline: 3263, ScoreHeuristic: 796.6782968089196
537 - NumBooks: 19, SignUp: 168, BxD: 83100, DifferentBooks: 17, Deadline: 3095, ScoreHeuristic: 921.1947633219954
6739 - NumBooks: 10, SignUp: 135, BxD: 54373, DifferentBooks: 9, Deadline: 2960, ScoreHeuristic: 921.9095198902606
9442 - NumBooks: 13, SignUp: 105, BxD: 50315, DifferentBooks: 10, Deadline: 2855, ScoreHeuristic: 985.96
7256 - NumBooks: 16, SignUp: 172, BxD: 7264, DifferentBooks: 15, Deadline: 2683, ScoreHeuristic: 851.1467009194159
6396 - NumBooks: 12, SignUp: 116, BxD: 64739, DifferentBooks: 9, Deadline: 2567, ScoreHeuristic: 1399.1469233055886
1181 - NumBooks: 11, SignUp: 122, BxD: 98267, DifferentBooks: 9, Deadline: 2445, ScoreHeuristic: 1133.2604810534801
3415 - NumBooks: 15, SignUp: 132, BxD: 91075, DifferentBooks: 11, Deadline: 2313, ScoreHeuristic: 1673.5537190082644
620 - NumBooks: 17, SignUp: 141, BxD: 94380, DifferentBooks: 14, Deadline: 2172, ScoreHeuristic: 1213.1140787686736
9153 - NumBooks: 13, SignUp: 145, BxD: 78125, DifferentBooks: 12, Deadline: 2027, ScoreHeuristic: 885.1650891795482
2470 - NumBooks: 12, SignUp: 130, BxD: 76639, DifferentBooks: 9, Deadline: 1897, ScoreHeuristic: 1287.7056213017752
2224 - NumBooks: 17, SignUp: 123, BxD: 85594, DifferentBooks: 14, Deadline: 1774, ScoreHeuristic: 750.670896952872
1778 - NumBooks: 14, SignUp: 140, BxD: 87999, DifferentBooks: 11, Deadline: 1634, ScoreHeuristic: 1286.2469897959184
2708 - NumBooks: 20, SignUp: 181, BxD: 40387, DifferentBooks: 15, Deadline: 1453, ScoreHeuristic: 1400.6616403650683
5094 - NumBooks: 18, SignUp: 123, BxD: 98539, DifferentBooks: 12, Deadline: 1330, ScoreHeuristic: 1554.7954260030406
2385 - NumBooks: 17, SignUp: 154, BxD: 31082, DifferentBooks: 15, Deadline: 1176, ScoreHeuristic: 1056.25
9182 - NumBooks: 19, SignUp: 176, BxD: 75595, DifferentBooks: 15, Deadline: 1000, ScoreHeuristic: 1278.0625
257 - NumBooks: 12, SignUp: 89, BxD: 17682, DifferentBooks: 8, Deadline: 911, ScoreHeuristic: 1351.5950006312335
542 - NumBooks: 16, SignUp: 153, BxD: 28028, DifferentBooks: 12, Deadline: 758, ScoreHeuristic: 1318.2120124738349
1189 - NumBooks: 17, SignUp: 154, BxD: 88886, DifferentBooks: 14, Deadline: 604, ScoreHeuristic: 1143.6694214876034
2286 - NumBooks: 10, SignUp: 100, BxD: 43510, DifferentBooks: 10, Deadline: 504, ScoreHeuristic: 577.9216
2100 - NumBooks: 20, SignUp: 148, BxD: 79914, DifferentBooks: 14, Deadline: 356, ScoreHeuristic: 1180.479592768444
389 - NumBooks: 18, SignUp: 172, BxD: 61630, DifferentBooks: 15, Deadline: 184, ScoreHeuristic: 920.3462682531098
5095 - NumBooks: 16, SignUp: 121, BxD: 6539, DifferentBooks: 12, Deadline: 63, ScoreHeuristic: 1519.066730414589
END
