1949 - NumBooks: 20, SignUp: 10, BxD: 42726, DifferentBooks: 0 ScoreHeuristic: 529984.0
8798 - NumBooks: 15, SignUp: 570, BxD: 33385, DifferentBooks: 0 ScoreHeuristic: 94.53297630040012
6926 - NumBooks: 15, SignUp: 428, BxD: 54977, DifferentBooks: 0 ScoreHeuristic: 94.51655712289283
6973 - NumBooks: 19, SignUp: 637, BxD: 54287, DifferentBooks: 0 ScoreHeuristic: 94.42835702086656
3371 - NumBooks: 20, SignUp: 663, BxD: 42390, DifferentBooks: 0 ScoreHeuristic: 94.37990622632624
5077 - NumBooks: 19, SignUp: 565, BxD: 95859, DifferentBooks: 0 ScoreHeuristic: 94.31331819249745
1042 - NumBooks: 14, SignUp: 440, BxD: 89444, DifferentBooks: 0 ScoreHeuristic: 94.31058367768595
4927 - NumBooks: 15, SignUp: 524, BxD: 6315, DifferentBooks: 0 ScoreHeuristic: 94.28261756307907
5428 - NumBooks: 10, SignUp: 310, BxD: 73728, DifferentBooks: 0 ScoreHeuristic: 94.27783558792925
4167 - NumBooks: 14, SignUp: 488, BxD: 21555, DifferentBooks: 0 ScoreHeuristic: 94.26499932813759
5186 - NumBooks: 14, SignUp: 442, BxD: 72613, DifferentBooks: 0 ScoreHeuristic: 94.20415224913495
6595 - NumBooks: 16, SignUp: 465, BxD: 6999, DifferentBooks: 0 ScoreHeuristic: 94.19432998034455
8407 - NumBooks: 17, SignUp: 762, BxD: 69816, DifferentBooks: 0 ScoreHeuristic: 94.18167586335173
4992 - NumBooks: 10, SignUp: 328, BxD: 47039, DifferentBooks: 0 ScoreHeuristic: 94.1728230963712
9844 - NumBooks: 12, SignUp: 303, BxD: 81985, DifferentBooks: 0 ScoreHeuristic: 94.14763258504068
343 - NumBooks: 18, SignUp: 562, BxD: 42637, DifferentBooks: 0 ScoreHeuristic: 94.11071288357543
7168 - NumBooks: 11, SignUp: 231, BxD: 53853, DifferentBooks: 0 ScoreHeuristic: 93.94728359663425
4471 - NumBooks: 19, SignUp: 654, BxD: 40324, DifferentBooks: 0 ScoreHeuristic: 93.88839557089284
1579 - NumBooks: 16, SignUp: 515, BxD: 19405, DifferentBooks: 0 ScoreHeuristic: 93.88292958808559
5246 - NumBooks: 17, SignUp: 459, BxD: 73079, DifferentBooks: 0 ScoreHeuristic: 93.8239138792772
6110 - NumBooks: 14, SignUp: 308, BxD: 16973, DifferentBooks: 0 ScoreHeuristic: 93.80048279642436
225 - NumBooks: 10, SignUp: 358, BxD: 67484, DifferentBooks: 0 ScoreHeuristic: 93.78678099934459
7248 - NumBooks: 14, SignUp: 397, BxD: 55624, DifferentBooks: 0 ScoreHeuristic: 93.75312323534824
8018 - NumBooks: 14, SignUp: 397, BxD: 70024, DifferentBooks: 0 ScoreHeuristic: 93.75312323534824
9407 - NumBooks: 19, SignUp: 631, BxD: 30790, DifferentBooks: 0 ScoreHeuristic: 93.69994549943365
4671 - NumBooks: 20, SignUp: 644, BxD: 28030, DifferentBooks: 0 ScoreHeuristic: 93.52451680104934
2619 - NumBooks: 14, SignUp: 462, BxD: 84133, DifferentBooks: 0 ScoreHeuristic: 93.4862961713611
8036 - NumBooks: 17, SignUp: 646, BxD: 11207, DifferentBooks: 0 ScoreHeuristic: 93.36465412301469
7131 - NumBooks: 17, SignUp: 473, BxD: 93397, DifferentBooks: 0 ScoreHeuristic: 93.22657768997314
3296 - NumBooks: 17, SignUp: 556, BxD: 50198, DifferentBooks: 0 ScoreHeuristic: 93.21277366595932
946 - NumBooks: 16, SignUp: 480, BxD: 37584, DifferentBooks: 0 ScoreHeuristic: 93.1225
2965 - NumBooks: 14, SignUp: 460, BxD: 42767, DifferentBooks: 0 ScoreHeuristic: 93.1225
4747 - NumBooks: 15, SignUp: 591, BxD: 978, DifferentBooks: 0 ScoreHeuristic: 93.1176015872607
1877 - NumBooks: 10, SignUp: 338, BxD: 95800, DifferentBooks: 0 ScoreHeuristic: 93.08253387486432
7046 - NumBooks: 16, SignUp: 544, BxD: 512, DifferentBooks: 0 ScoreHeuristic: 93.06574394463668
9953 - NumBooks: 18, SignUp: 544, BxD: 27403, DifferentBooks: 0 ScoreHeuristic: 93.06574394463668
3166 - NumBooks: 15, SignUp: 385, BxD: 70780, DifferentBooks: 0 ScoreHeuristic: 93.00974194636532
8237 - NumBooks: 17, SignUp: 486, BxD: 68615, DifferentBooks: 0 ScoreHeuristic: 93.00737099696862
3599 - NumBooks: 15, SignUp: 450, BxD: 24342, DifferentBooks: 0 ScoreHeuristic: 92.97244938271605
2907 - NumBooks: 10, SignUp: 293, BxD: 37875, DifferentBooks: 0 ScoreHeuristic: 92.96118766671714
1480 - NumBooks: 16, SignUp: 557, BxD: 88988, DifferentBooks: 0 ScoreHeuristic: 92.94760015342516
5794 - NumBooks: 10, SignUp: 382, BxD: 9832, DifferentBooks: 0 ScoreHeuristic: 92.90537540089362
7422 - NumBooks: 11, SignUp: 215, BxD: 37104, DifferentBooks: 0 ScoreHeuristic: 92.87580313683073
4075 - NumBooks: 20, SignUp: 560, BxD: 33518, DifferentBooks: 0 ScoreHeuristic: 92.77817602040817
4209 - NumBooks: 17, SignUp: 562, BxD: 97419, DifferentBooks: 0 ScoreHeuristic: 92.6320620306227
3753 - NumBooks: 10, SignUp: 303, BxD: 30557, DifferentBooks: 0 ScoreHeuristic: 92.61680227428684
8258 - NumBooks: 16, SignUp: 569, BxD: 55164, DifferentBooks: 0 ScoreHeuristic: 92.55183916531021
1090 - NumBooks: 20, SignUp: 656, BxD: 64265, DifferentBooks: 0 ScoreHeuristic: 92.52328413146937
5396 - NumBooks: 18, SignUp: 451, BxD: 4938, DifferentBooks: 0 ScoreHeuristic: 92.51795222245711
3531 - NumBooks: 13, SignUp: 326, BxD: 67465, DifferentBooks: 0 ScoreHeuristic: 92.4783111897324
6364 - NumBooks: 14, SignUp: 513, BxD: 24765, DifferentBooks: 0 ScoreHeuristic: 92.46715608601318
2638 - NumBooks: 20, SignUp: 514, BxD: 78797, DifferentBooks: 0 ScoreHeuristic: 92.44410967614952
6198 - NumBooks: 10, SignUp: 285, BxD: 6876, DifferentBooks: 0 ScoreHeuristic: 92.36221606648199
6077 - NumBooks: 14, SignUp: 433, BxD: 18748, DifferentBooks: 0 ScoreHeuristic: 92.34632965133954
8806 - NumBooks: 19, SignUp: 743, BxD: 92968, DifferentBooks: 0 ScoreHeuristic: 92.34615043229859
1568 - NumBooks: 14, SignUp: 412, BxD: 654, DifferentBooks: 0 ScoreHeuristic: 92.29053162409275
1836 - NumBooks: 12, SignUp: 432, BxD: 32276, DifferentBooks: 0 ScoreHeuristic: 92.19555898491083
5594 - NumBooks: 19, SignUp: 625, BxD: 89873, DifferentBooks: 0 ScoreHeuristic: 92.19072256
2298 - NumBooks: 15, SignUp: 383, BxD: 31499, DifferentBooks: 0 ScoreHeuristic: 92.1198999243297
7301 - NumBooks: 15, SignUp: 472, BxD: 69554, DifferentBooks: 0 ScoreHeuristic: 92.07053019965527
2337 - NumBooks: 17, SignUp: 436, BxD: 39726, DifferentBooks: 0 ScoreHeuristic: 91.95754250483967
1797 - NumBooks: 18, SignUp: 517, BxD: 53469, DifferentBooks: 0 ScoreHeuristic: 91.92989236369623
2574 - NumBooks: 14, SignUp: 544, BxD: 23532, DifferentBooks: 0 ScoreHeuristic: 91.8637678416955
8252 - NumBooks: 20, SignUp: 611, BxD: 958, DifferentBooks: 0 ScoreHeuristic: 91.85857747086288
2726 - NumBooks: 18, SignUp: 622, BxD: 56102, DifferentBooks: 0 ScoreHeuristic: 91.8146007588838
3807 - NumBooks: 18, SignUp: 670, BxD: 31505, DifferentBooks: 0 ScoreHeuristic: 91.78783916239696
7081 - NumBooks: 16, SignUp: 567, BxD: 82874, DifferentBooks: 0 ScoreHeuristic: 91.78113092516385
3444 - NumBooks: 14, SignUp: 371, BxD: 664, DifferentBooks: 0 ScoreHeuristic: 91.76710427852166
6955 - NumBooks: 19, SignUp: 660, BxD: 21503, DifferentBooks: 0 ScoreHeuristic: 91.72415289256199
3909 - NumBooks: 19, SignUp: 578, BxD: 29028, DifferentBooks: 0 ScoreHeuristic: 91.70216173178004
4050 - NumBooks: 15, SignUp: 428, BxD: 32965, DifferentBooks: 0 ScoreHeuristic: 91.6761507555245
7347 - NumBooks: 17, SignUp: 643, BxD: 52197, DifferentBooks: 0 ScoreHeuristic: 91.65903412512789
8911 - NumBooks: 18, SignUp: 542, BxD: 61153, DifferentBooks: 0 ScoreHeuristic: 91.65766057107065
5297 - NumBooks: 19, SignUp: 510, BxD: 11522, DifferentBooks: 0 ScoreHeuristic: 91.63369473279508
3064 - NumBooks: 10, SignUp: 277, BxD: 43387, DifferentBooks: 0 ScoreHeuristic: 91.59250087971954
6690 - NumBooks: 13, SignUp: 398, BxD: 61379, DifferentBooks: 0 ScoreHeuristic: 91.59163278705083
1616 - NumBooks: 14, SignUp: 314, BxD: 34346, DifferentBooks: 0 ScoreHeuristic: 91.58611911233722
2853 - NumBooks: 20, SignUp: 636, BxD: 86177, DifferentBooks: 0 ScoreHeuristic: 91.56925161188244
4853 - NumBooks: 20, SignUp: 454, BxD: 54366, DifferentBooks: 0 ScoreHeuristic: 91.55201925129539
9041 - NumBooks: 15, SignUp: 491, BxD: 51463, DifferentBooks: 0 ScoreHeuristic: 91.55098908665552
5914 - NumBooks: 10, SignUp: 319, BxD: 91560, DifferentBooks: 0 ScoreHeuristic: 91.47513290946434
6530 - NumBooks: 15, SignUp: 565, BxD: 59086, DifferentBooks: 0 ScoreHeuristic: 91.41390555250999
1135 - NumBooks: 20, SignUp: 611, BxD: 18144, DifferentBooks: 0 ScoreHeuristic: 91.32601969886505
8829 - NumBooks: 16, SignUp: 486, BxD: 65970, DifferentBooks: 0 ScoreHeuristic: 91.2300123626141
1186 - NumBooks: 13, SignUp: 482, BxD: 52844, DifferentBooks: 0 ScoreHeuristic: 91.19853738744168
5012 - NumBooks: 12, SignUp: 383, BxD: 70220, DifferentBooks: 0 ScoreHeuristic: 91.1700877366401
2784 - NumBooks: 15, SignUp: 366, BxD: 31037, DifferentBooks: 0 ScoreHeuristic: 91.13467108602825
7052 - NumBooks: 13, SignUp: 511, BxD: 933, DifferentBooks: 0 ScoreHeuristic: 91.12589182792652
4764 - NumBooks: 17, SignUp: 561, BxD: 82211, DifferentBooks: 0 ScoreHeuristic: 91.01364065314993
915 - NumBooks: 19, SignUp: 699, BxD: 64208, DifferentBooks: 0 ScoreHeuristic: 90.9717520021449
4301 - NumBooks: 17, SignUp: 500, BxD: 46392, DifferentBooks: 0 ScoreHeuristic: 90.859024
1275 - NumBooks: 15, SignUp: 494, BxD: 78403, DifferentBooks: 0 ScoreHeuristic: 90.82784507203856
3703 - NumBooks: 10, SignUp: 353, BxD: 22982, DifferentBooks: 0 ScoreHeuristic: 90.7620557102617
4078 - NumBooks: 18, SignUp: 517, BxD: 49863, DifferentBooks: 0 ScoreHeuristic: 90.74681337428775
3241 - NumBooks: 17, SignUp: 526, BxD: 65053, DifferentBooks: 0 ScoreHeuristic: 90.64777573768596
8304 - NumBooks: 16, SignUp: 609, BxD: 24233, DifferentBooks: 0 ScoreHeuristic: 90.60914147664614
5859 - NumBooks: 13, SignUp: 440, BxD: 59948, DifferentBooks: 0 ScoreHeuristic: 90.59578512396695
5612 - NumBooks: 11, SignUp: 334, BxD: 63863, DifferentBooks: 0 ScoreHeuristic: 90.59164007314712
7911 - NumBooks: 15, SignUp: 482, BxD: 3569, DifferentBooks: 0 ScoreHeuristic: 90.56562817444603
1501 - NumBooks: 17, SignUp: 522, BxD: 80851, DifferentBooks: 0 ScoreHeuristic: 90.43208408567108
514 - NumBooks: 10, SignUp: 315, BxD: 49662, DifferentBooks: 0 ScoreHeuristic: 90.40085663895188
8926 - NumBooks: 12, SignUp: 305, BxD: 92084, DifferentBooks: 0 ScoreHeuristic: 90.34346680999731
1400 - NumBooks: 18, SignUp: 455, BxD: 35226, DifferentBooks: 0 ScoreHeuristic: 90.27088032846275
4027 - NumBooks: 19, SignUp: 509, BxD: 19687, DifferentBooks: 0 ScoreHeuristic: 90.26866501210046
4827 - NumBooks: 15, SignUp: 516, BxD: 28502, DifferentBooks: 0 ScoreHeuristic: 90.25
2407 - NumBooks: 11, SignUp: 336, BxD: 65118, DifferentBooks: 0 ScoreHeuristic: 90.0804368622449
340 - NumBooks: 12, SignUp: 381, BxD: 44513, DifferentBooks: 0 ScoreHeuristic: 90.07554370664297
9792 - NumBooks: 14, SignUp: 379, BxD: 42534, DifferentBooks: 0 ScoreHeuristic: 90.07462354063254
7402 - NumBooks: 13, SignUp: 447, BxD: 43449, DifferentBooks: 0 ScoreHeuristic: 90.01637063395543
2507 - NumBooks: 18, SignUp: 541, BxD: 18235, DifferentBooks: 0 ScoreHeuristic: 89.98679107970794
7711 - NumBooks: 19, SignUp: 665, BxD: 67834, DifferentBooks: 0 ScoreHeuristic: 89.92172762733902
2195 - NumBooks: 20, SignUp: 742, BxD: 51792, DifferentBooks: 0 ScoreHeuristic: 89.9174228609208
2922 - NumBooks: 20, SignUp: 742, BxD: 21884, DifferentBooks: 0 ScoreHeuristic: 89.73859714765223
6425 - NumBooks: 18, SignUp: 558, BxD: 44674, DifferentBooks: 0 ScoreHeuristic: 89.7060193214373
1932 - NumBooks: 18, SignUp: 485, BxD: 12802, DifferentBooks: 0 ScoreHeuristic: 89.6828525879477
5418 - NumBooks: 16, SignUp: 520, BxD: 19730, DifferentBooks: 0 ScoreHeuristic: 89.52071005917159
6777 - NumBooks: 20, SignUp: 646, BxD: 18185, DifferentBooks: 0 ScoreHeuristic: 89.48691399323295
6094 - NumBooks: 20, SignUp: 703, BxD: 77768, DifferentBooks: 0 ScoreHeuristic: 89.48137326515705
4329 - NumBooks: 13, SignUp: 373, BxD: 67865, DifferentBooks: 0 ScoreHeuristic: 89.46218257875785
1236 - NumBooks: 20, SignUp: 668, BxD: 96077, DifferentBooks: 0 ScoreHeuristic: 89.45534977948294
9269 - NumBooks: 20, SignUp: 748, BxD: 70363, DifferentBooks: 0 ScoreHeuristic: 89.41371107266436
9504 - NumBooks: 15, SignUp: 503, BxD: 67508, DifferentBooks: 0 ScoreHeuristic: 89.40210032054196
3765 - NumBooks: 11, SignUp: 442, BxD: 36387, DifferentBooks: 0 ScoreHeuristic: 89.3495423926619
8435 - NumBooks: 15, SignUp: 452, BxD: 5782, DifferentBooks: 0 ScoreHeuristic: 89.32759025765526
6928 - NumBooks: 16, SignUp: 503, BxD: 61259, DifferentBooks: 0 ScoreHeuristic: 89.32692512914561
9626 - NumBooks: 12, SignUp: 497, BxD: 62051, DifferentBooks: 0 ScoreHeuristic: 89.27778340060483
2735 - NumBooks: 15, SignUp: 468, BxD: 95017, DifferentBooks: 0 ScoreHeuristic: 89.23789630360143
7298 - NumBooks: 11, SignUp: 404, BxD: 80993, DifferentBooks: 0 ScoreHeuristic: 89.21831193020292
2937 - NumBooks: 18, SignUp: 694, BxD: 6758, DifferentBooks: 0 ScoreHeuristic: 89.21265229343321
9513 - NumBooks: 13, SignUp: 441, BxD: 27265, DifferentBooks: 0 ScoreHeuristic: 89.06908129843018
3499 - NumBooks: 20, SignUp: 537, BxD: 28921, DifferentBooks: 0 ScoreHeuristic: 88.99831812712185
5578 - NumBooks: 18, SignUp: 545, BxD: 75450, DifferentBooks: 0 ScoreHeuristic: 88.94739500042084
6210 - NumBooks: 17, SignUp: 615, BxD: 24676, DifferentBooks: 0 ScoreHeuristic: 88.94176746645515
3041 - NumBooks: 14, SignUp: 474, BxD: 95056, DifferentBooks: 0 ScoreHeuristic: 88.93206216952412
1845 - NumBooks: 20, SignUp: 614, BxD: 76401, DifferentBooks: 0 ScoreHeuristic: 88.92428566881347
859 - NumBooks: 20, SignUp: 568, BxD: 6783, DifferentBooks: 0 ScoreHeuristic: 88.88373152648285
8456 - NumBooks: 18, SignUp: 519, BxD: 99586, DifferentBooks: 0 ScoreHeuristic: 88.88238831902169
7343 - NumBooks: 14, SignUp: 337, BxD: 98881, DifferentBooks: 0 ScoreHeuristic: 88.8739796951633
164 - NumBooks: 20, SignUp: 591, BxD: 32226, DifferentBooks: 0 ScoreHeuristic: 88.85694040042259
2828 - NumBooks: 13, SignUp: 380, BxD: 54381, DifferentBooks: 0 ScoreHeuristic: 88.805824099723
8610 - NumBooks: 18, SignUp: 597, BxD: 33442, DifferentBooks: 0 ScoreHeuristic: 88.74460521479536
4220 - NumBooks: 11, SignUp: 359, BxD: 70926, DifferentBooks: 0 ScoreHeuristic: 88.64301177054803
2871 - NumBooks: 11, SignUp: 217, BxD: 19722, DifferentBooks: 0 ScoreHeuristic: 88.6374524835949
6525 - NumBooks: 20, SignUp: 659, BxD: 60863, DifferentBooks: 0 ScoreHeuristic: 88.62836734740871
1084 - NumBooks: 19, SignUp: 652, BxD: 74657, DifferentBooks: 0 ScoreHeuristic: 88.56772930859272
129 - NumBooks: 20, SignUp: 463, BxD: 57142, DifferentBooks: 0 ScoreHeuristic: 88.55501028600217
4478 - NumBooks: 13, SignUp: 378, BxD: 57899, DifferentBooks: 0 ScoreHeuristic: 88.54909576999525
3013 - NumBooks: 18, SignUp: 676, BxD: 52670, DifferentBooks: 0 ScoreHeuristic: 88.48797529848395
6610 - NumBooks: 17, SignUp: 505, BxD: 22597, DifferentBooks: 0 ScoreHeuristic: 88.4717184589746
2433 - NumBooks: 19, SignUp: 535, BxD: 26202, DifferentBooks: 0 ScoreHeuristic: 88.46545200454189
1673 - NumBooks: 18, SignUp: 504, BxD: 19696, DifferentBooks: 0 ScoreHeuristic: 88.44954648526077
6917 - NumBooks: 19, SignUp: 543, BxD: 45389, DifferentBooks: 0 ScoreHeuristic: 88.42233143066451
3563 - NumBooks: 15, SignUp: 538, BxD: 14712, DifferentBooks: 0 ScoreHeuristic: 88.3879576014704
6173 - NumBooks: 18, SignUp: 636, BxD: 88227, DifferentBooks: 0 ScoreHeuristic: 88.3481764961829
28 - NumBooks: 16, SignUp: 522, BxD: 72571, DifferentBooks: 0 ScoreHeuristic: 88.33119008822537
7814 - NumBooks: 16, SignUp: 556, BxD: 37252, DifferentBooks: 0 ScoreHeuristic: 88.31266821075513
729 - NumBooks: 20, SignUp: 599, BxD: 49325, DifferentBooks: 0 ScoreHeuristic: 88.30979010649357
6521 - NumBooks: 16, SignUp: 567, BxD: 58557, DifferentBooks: 0 ScoreHeuristic: 88.30032753842278
8658 - NumBooks: 11, SignUp: 396, BxD: 71122, DifferentBooks: 0 ScoreHeuristic: 88.29354785225998
36 - NumBooks: 20, SignUp: 611, BxD: 25823, DifferentBooks: 0 ScoreHeuristic: 88.2554155806933
9915 - NumBooks: 11, SignUp: 359, BxD: 64037, DifferentBooks: 0 ScoreHeuristic: 88.06698427231322
9546 - NumBooks: 15, SignUp: 495, BxD: 19005, DifferentBooks: 0 ScoreHeuristic: 88.05642281399857
9583 - NumBooks: 19, SignUp: 755, BxD: 19164, DifferentBooks: 0 ScoreHeuristic: 88.03658786895312
985 - NumBooks: 13, SignUp: 528, BxD: 49495, DifferentBooks: 0 ScoreHeuristic: 88.0327278466483
7180 - NumBooks: 17, SignUp: 654, BxD: 25188, DifferentBooks: 0 ScoreHeuristic: 87.99816934601465
4361 - NumBooks: 16, SignUp: 611, BxD: 52051, DifferentBooks: 0 ScoreHeuristic: 87.94817328786755
5366 - NumBooks: 15, SignUp: 400, BxD: 14596, DifferentBooks: 0 ScoreHeuristic: 87.93750625
3482 - NumBooks: 10, SignUp: 295, BxD: 36925, DifferentBooks: 0 ScoreHeuristic: 87.91446136167768
5052 - NumBooks: 12, SignUp: 352, BxD: 16550, DifferentBooks: 0 ScoreHeuristic: 87.890625
4511 - NumBooks: 18, SignUp: 470, BxD: 41467, DifferentBooks: 0 ScoreHeuristic: 87.88065187867814
1003 - NumBooks: 16, SignUp: 614, BxD: 33847, DifferentBooks: 0 ScoreHeuristic: 87.85245732050207
2915 - NumBooks: 16, SignUp: 438, BxD: 60146, DifferentBooks: 0 ScoreHeuristic: 87.83712287066575
2694 - NumBooks: 12, SignUp: 423, BxD: 75256, DifferentBooks: 0 ScoreHeuristic: 87.81860961610471
7127 - NumBooks: 12, SignUp: 308, BxD: 7017, DifferentBooks: 0 ScoreHeuristic: 87.61689365828977
4746 - NumBooks: 15, SignUp: 495, BxD: 79653, DifferentBooks: 0 ScoreHeuristic: 87.56422405876951
7651 - NumBooks: 11, SignUp: 403, BxD: 96608, DifferentBooks: 0 ScoreHeuristic: 87.55943943993252
348 - NumBooks: 12, SignUp: 444, BxD: 53696, DifferentBooks: 0 ScoreHeuristic: 87.53203879555231
1987 - NumBooks: 10, SignUp: 290, BxD: 51292, DifferentBooks: 0 ScoreHeuristic: 87.51925089179548
2609 - NumBooks: 11, SignUp: 465, BxD: 43099, DifferentBooks: 0 ScoreHeuristic: 87.51300728407908
1284 - NumBooks: 17, SignUp: 624, BxD: 95133, DifferentBooks: 0 ScoreHeuristic: 87.50043402777777
758 - NumBooks: 12, SignUp: 404, BxD: 58235, DifferentBooks: 0 ScoreHeuristic: 87.49657509067738
8790 - NumBooks: 16, SignUp: 566, BxD: 55471, DifferentBooks: 0 ScoreHeuristic: 87.48528512030366
7156 - NumBooks: 12, SignUp: 351, BxD: 5717, DifferentBooks: 0 ScoreHeuristic: 87.48377854075859
3317 - NumBooks: 19, SignUp: 611, BxD: 84256, DifferentBooks: 0 ScoreHeuristic: 87.45769994187307
9984 - NumBooks: 20, SignUp: 579, BxD: 31628, DifferentBooks: 0 ScoreHeuristic: 87.43380433777492
5373 - NumBooks: 17, SignUp: 539, BxD: 54914, DifferentBooks: 0 ScoreHeuristic: 87.39995043387569
1305 - NumBooks: 20, SignUp: 516, BxD: 43201, DifferentBooks: 0 ScoreHeuristic: 87.36452511868278
7784 - NumBooks: 19, SignUp: 668, BxD: 5067, DifferentBooks: 0 ScoreHeuristic: 87.34413433611819
8570 - NumBooks: 15, SignUp: 513, BxD: 56067, DifferentBooks: 0 ScoreHeuristic: 87.32957149208303
8182 - NumBooks: 18, SignUp: 589, BxD: 5879, DifferentBooks: 0 ScoreHeuristic: 87.22735435444957
7498 - NumBooks: 12, SignUp: 482, BxD: 69611, DifferentBooks: 0 ScoreHeuristic: 87.20149876896059
3327 - NumBooks: 14, SignUp: 292, BxD: 98156, DifferentBooks: 0 ScoreHeuristic: 87.15373428410584
1598 - NumBooks: 19, SignUp: 803, BxD: 18981, DifferentBooks: 0 ScoreHeuristic: 87.14210874848212
7558 - NumBooks: 16, SignUp: 678, BxD: 49630, DifferentBooks: 0 ScoreHeuristic: 87.11111111111111
5919 - NumBooks: 17, SignUp: 555, BxD: 2547, DifferentBooks: 0 ScoreHeuristic: 87.04385682980278
2064 - NumBooks: 20, SignUp: 559, BxD: 29386, DifferentBooks: 0 ScoreHeuristic: 87.03321161926645
9590 - NumBooks: 14, SignUp: 392, BxD: 43485, DifferentBooks: 0 ScoreHeuristic: 87.0317641087047
4182 - NumBooks: 17, SignUp: 608, BxD: 2282, DifferentBooks: 0 ScoreHeuristic: 87.02925900277009
4730 - NumBooks: 18, SignUp: 655, BxD: 887, DifferentBooks: 0 ScoreHeuristic: 87.01614125050988
3365 - NumBooks: 10, SignUp: 418, BxD: 82157, DifferentBooks: 0 ScoreHeuristic: 86.96231771250658
6437 - NumBooks: 14, SignUp: 496, BxD: 68442, DifferentBooks: 0 ScoreHeuristic: 86.94810500130073
788 - NumBooks: 20, SignUp: 684, BxD: 88018, DifferentBooks: 0 ScoreHeuristic: 86.94744536780547
6458 - NumBooks: 19, SignUp: 612, BxD: 33326, DifferentBooks: 0 ScoreHeuristic: 86.92820069204153
9454 - NumBooks: 17, SignUp: 625, BxD: 93461, DifferentBooks: 0 ScoreHeuristic: 86.8624
7695 - NumBooks: 12, SignUp: 444, BxD: 17182, DifferentBooks: 0 ScoreHeuristic: 86.85904147390634
365 - NumBooks: 15, SignUp: 445, BxD: 89948, DifferentBooks: 0 ScoreHeuristic: 86.84564575179901
3522 - NumBooks: 14, SignUp: 515, BxD: 20232, DifferentBooks: 0 ScoreHeuristic: 86.76108587048732
2438 - NumBooks: 17, SignUp: 602, BxD: 73422, DifferentBooks: 0 ScoreHeuristic: 86.74972958355868
1402 - NumBooks: 13, SignUp: 376, BxD: 33006, DifferentBooks: 0 ScoreHeuristic: 86.69789073110005
4738 - NumBooks: 14, SignUp: 531, BxD: 5735, DifferentBooks: 0 ScoreHeuristic: 86.68977624565099
4879 - NumBooks: 10, SignUp: 403, BxD: 52781, DifferentBooks: 0 ScoreHeuristic: 86.67933427334692
4873 - NumBooks: 16, SignUp: 581, BxD: 3082, DifferentBooks: 0 ScoreHeuristic: 86.67257473464055
3651 - NumBooks: 15, SignUp: 585, BxD: 86464, DifferentBooks: 0 ScoreHeuristic: 86.66496018701147
6335 - NumBooks: 18, SignUp: 626, BxD: 93800, DifferentBooks: 0 ScoreHeuristic: 86.64457379375108
1817 - NumBooks: 11, SignUp: 342, BxD: 98203, DifferentBooks: 0 ScoreHeuristic: 86.62057556171129
7397 - NumBooks: 10, SignUp: 285, BxD: 85143, DifferentBooks: 0 ScoreHeuristic: 86.58792243767313
2827 - NumBooks: 14, SignUp: 488, BxD: 88255, DifferentBooks: 0 ScoreHeuristic: 86.55099435635582
460 - NumBooks: 18, SignUp: 323, BxD: 23439, DifferentBooks: 0 ScoreHeuristic: 86.49575860978251
1374 - NumBooks: 12, SignUp: 387, BxD: 36224, DifferentBooks: 0 ScoreHeuristic: 86.4851938652191
8774 - NumBooks: 13, SignUp: 371, BxD: 49931, DifferentBooks: 0 ScoreHeuristic: 86.4248370761619
9364 - NumBooks: 15, SignUp: 493, BxD: 88102, DifferentBooks: 0 ScoreHeuristic: 86.38062283737024
346 - NumBooks: 10, SignUp: 281, BxD: 74038, DifferentBooks: 0 ScoreHeuristic: 86.33782500221628
5877 - NumBooks: 16, SignUp: 484, BxD: 26666, DifferentBooks: 0 ScoreHeuristic: 86.2135270814835
781 - NumBooks: 15, SignUp: 378, BxD: 64319, DifferentBooks: 0 ScoreHeuristic: 86.17536603118614
3280 - NumBooks: 17, SignUp: 576, BxD: 69439, DifferentBooks: 0 ScoreHeuristic: 86.17383113908178
